FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,Cumul_Area_ha,Fract_of_total,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
147909,BC,2021-K42710, ,51.1241,-118.9561,2021,8,16,2021-08-16 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K42710, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147982,BC,2021-C42505, ,51.9331,-121.0224,2021,8,8,2021-08-08 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C42505, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148009,BC,2021-G32336, ,52.5533,-119.1381,2021,7,30,2021-07-30 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G32336, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148012,BC,2021-R42338, ,55.7299,-127.2621,2021,8,3,2021-08-03 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-R42338, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148031,BC,2021-C12357, ,52.9796,-122.6843,2021,8,3,2021-08-03 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C12357, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148059,BC,2021-K41598, ,50.959,-119.0415,2021,7,8,2021-07-08 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K41598, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148076,BC,2021-G51208, ,54.7381,-124.1353,2021,6,30,2021-06-30 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G51208, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148086,BC,2021-G32365, ,52.1701,-119.2509,2021,8,2,2021-08-02 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G32365, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148090,BC,2021-R51445, ,56.7912,-129.9292,2021,7,4,2021-07-04 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-R51445, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148096,BC,2021-G11768, ,53.7639,-121.2285,2021,7,9,2021-07-09 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11768, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148122,BC,2021-N21675, ,50.0677,-115.7733,2021,7,3,2021-07-03 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-N21675, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148130,BC,2021-K70866, ,50.3447,-121.6513,2021,6,21,2021-06-21 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K70866, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148168,BC,2021-N20991, ,50.795,-115.9567,2021,6,28,2021-06-28 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-N20991, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148169,BC,2021-G11213, ,54.5968,-123.2653,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11213, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148170,BC,2021-C41207, ,51.5179,-120.8445,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C41207, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148196,BC,2021-G11302, ,54.4153,-122.7375,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11302, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148273,BC,2021-V32090, ,49.6715,-123.2558,2021,7,20,2021-07-20 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-V32090, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148283,BC,2021-G52677, ,55.1196,-125.0425,2021,8,19,2021-08-19 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G52677, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148318,BC,2021-G11193, ,54.7198,-122.7008,2021,6,30,2021-06-30 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11193, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148375,BC,2021-G52513, ,54.6706,-125.0138,2021,8,5,2021-08-05 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G52513, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148388,BC,2021-K21967, ,51.4749,-120.2729,2021,7,15,2021-07-15 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K21967, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148407,BC,2021-G12398, ,53.6699,-123.405,2021,8,2,2021-08-02 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G12398, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148412,BC,2021-G12587, ,54.2711,-122.5047,2021,8,13,2021-08-13 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G12587, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148416,BC,2021-G12446, ,53.6274,-122.1281,2021,8,4,2021-08-04 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G12446, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148434,BC,2021-C31322, ,52.3874,-120.7782,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C31322, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148449,BC,2021-G31732, ,52.3018,-119.1994,2021,7,10,2021-07-10 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G31732, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148450,BC,2021-G31733, ,53.4259,-120.414,2021,7,9,2021-07-09 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G31733, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148509,BC,2021-K51709, ,49.974,-119.5461,2021,7,10,2021-07-10 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K51709, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148545,BC,2021-K41049, ,50.8325,-119.09,2021,6,30,2021-06-30 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K41049, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148559,BC,2021-C51575, ,52.6841,-125.2932,2021,7,7,2021-07-07 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C51575, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148579,BC,2021-R22404, ,54.9558,-126.1628,2021,8,4,2021-08-04 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-R22404, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148600,BC,2021-G11168, ,54.7073,-122.7238,2021,6,30,2021-06-30 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11168, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148718,BC,2021-N12133, ,49.6147,-115.0535,2021,7,18,2021-07-18 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-N12133, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148732,BC,2021-N11868, ,49.2705,-115.5648,2021,7,10,2021-07-10 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-N11868, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148774,BC,2021-V60299, ,48.5872,-123.4477,2021,4,18,2021-04-18 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-V60299, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148816,BC,2021-C31883, ,52.6683,-120.8773,2021,7,11,2021-07-11 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-C31883, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148846,BC,2021-G40450, ,53.3399,-124.6467,2021,5,3,2021-05-03 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-G40450, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148859,BC,2021-K50898, ,49.5094,-119.6302,2021,6,24,2021-06-24 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K50898, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148893,BC,2021-G12054, ,54.0678,-122.2772,2021,7,18,2021-07-18 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G12054, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148903,BC,2021-N50504, ,49.145,-117.1356,2021,5,14,2021-05-14 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-N50504, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148908,BC,2021-V90583, ,50.6527,-127.0361,2021,5,22,2021-05-22 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-V90583, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148934,BC,2021-K21264, ,50.4432,-120.6219,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K21264, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148956,BC,2021-K20435, ,50.7122,-120.3221,2021,4,30,2021-04-30 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K20435, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148959,BC,2021-K50480, ,50.0091,-119.4968,2021,5,9,2021-05-09 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K50480, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148987,BC,2021-G80561, ,56.6209,-122.4603,2021,5,21,2021-05-21 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-G80561, , ,2022-04-11 00:00,BC,9,9,Boreal PLain,Plaines bornales
149009,BC,2021-G11941, ,53.8675,-122.135,2021,7,10,2021-07-10 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11941, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149026,BC,2021-V30581, ,49.5477,-123.2443,2021,5,22,2021-05-22 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-V30581, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149058,BC,2021-K41259, ,50.5457,-119.6515,2021,7,1,2021-07-01 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K41259, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149064,BC,2021-R31415, ,54.8392,-127.5232,2021,7,4,2021-07-04 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-R31415, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149078,BC,2021-K20479, ,50.6124,-119.8952,2021,5,8,2021-05-08 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K20479, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149133,BC,2021-G11751, ,53.8532,-121.036,2021,7,8,2021-07-08 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-G11751, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149145,BC,2021-K20664, ,50.6042,-121.3375,2021,5,29,2021-05-29 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K20664, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149184,BC,2021-K50671, ,49.5258,-119.5455,2021,5,30,2021-05-30 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K50671, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149338,BC,2021-K61671, ,49.9492,-120.4113,2021,7,7,2021-07-07 00:00,,,2020-2029,0.2,,,L, ,Fire, ,BC-2021-2021-K61671, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149357,BC,2021-G50082, ,54.5491,-124.4066,2021,4,6,2021-04-06 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-G50082, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149358,BC,2021-K50241, ,49.3364,-119.5126,2021,4,15,2021-04-15 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-K50241, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149371,BC,2021-C50882, ,52.0547,-125.0853,2021,6,23,2021-06-23 00:00,,,2020-2029,0.2,,,H, ,Fire, ,BC-2021-2021-C50882, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148738,BC,2021-N11881, ,49.6951,-115.6517,2021,7,12,2021-07-12 00:00,,,2020-2029,0.19,,,L, ,Fire, ,BC-2021-2021-N11881, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148755,BC,2021-C40265, ,51.6612,-121.2802,2021,4,16,2021-04-16 00:00,,,2020-2029,0.19,,,H, ,Fire, ,BC-2021-2021-C40265, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148286,BC,2021-K22904, ,50.4411,-120.2207,2021,10,20,2021-10-20 00:00,,,2020-2029,0.18,,,H, ,Fire, ,BC-2021-2021-K22904, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148304,BC,2021-N12473, ,49.4023,-115.2108,2021,8,5,2021-08-05 00:00,,,2020-2029,0.18,,,L, ,Fire, ,BC-2021-2021-N12473, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149000,BC,2021-N42194, ,51.8576,-118.5867,2021,7,26,2021-07-26 00:00,,,2020-2029,0.18,,,L, ,Fire, ,BC-2021-2021-N42194, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149053,BC,2021-C12217, ,52.7249,-122.8982,2021,7,26,2021-07-26 00:00,,,2020-2029,0.18,,,L, ,Fire, ,BC-2021-2021-C12217, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148259,BC,2021-K71448, ,51.0425,-122.8899,2021,7,4,2021-07-04 00:00,,,2020-2029,0.17,,,L, ,Fire, ,BC-2021-2021-K71448, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148662,BC,2021-G11819, ,53.7757,-121.2036,2021,7,10,2021-07-10 00:00,,,2020-2029,0.17,,,L, ,Fire, ,BC-2021-2021-G11819, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148823,BC,2021-K21904, ,50.6063,-120.3733,2021,7,14,2021-07-14 00:00,,,2020-2029,0.17,,,H, ,Fire, ,BC-2021-2021-K21904, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148594,BC,2021-V81055, ,49.9643,-126.8646,2021,6,30,2021-06-30 00:00,,,2020-2029,0.16,,,L, ,Fire, ,BC-2021-2021-V81055, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
147974,BC,2021-K42492, ,50.704,-118.7319,2021,8,7,2021-08-07 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-K42492, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147984,BC,2021-C12634, ,52.5335,-122.2902,2021,8,16,2021-08-16 00:00,,,2020-2029,0.15,,,H, ,Fire, ,BC-2021-2021-C12634, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148067,BC,2021-C12406, ,52.9985,-125.2419,2021,8,3,2021-08-03 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-C12406, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148331,BC,2021-N71294, ,50.7107,-117.1693,2021,7,2,2021-07-02 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-N71294, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148345,BC,2021-K42145, ,51.1054,-119.3751,2021,7,8,2021-07-08 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-K42145, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148399,BC,2021-V32187, ,50.024,-123.113,2021,7,25,2021-07-25 00:00,,,2020-2029,0.15,,,U, ,Fire, ,BC-2021-2021-V32187, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148519,BC,2021-K42522, ,50.669,-119.0972,2021,8,9,2021-08-09 00:00,,,2020-2029,0.15,,,H, ,Fire, ,BC-2021-2021-K42522, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148690,BC,2021-C40252, ,51.7001,-121.2955,2021,4,16,2021-04-16 00:00,,,2020-2029,0.15,,,H, ,Fire, ,BC-2021-2021-C40252, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148925,BC,2021-V12267, ,49.6458,-121.7525,2021,7,31,2021-07-31 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-V12267, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148955,BC,2021-G30406, ,53.5843,-120.6926,2021,4,24,2021-04-24 00:00,,,2020-2029,0.15,,,H, ,Fire, ,BC-2021-2021-G30406, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149206,BC,2021-N71596, ,49.126,-116.6292,2021,7,7,2021-07-07 00:00,,,2020-2029,0.15,,,L, ,Fire, ,BC-2021-2021-N71596, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148211,BC,2021-R21840, ,55.249,-126.4239,2021,6,30,2021-06-30 00:00,,,2020-2029,0.148,,,U, ,Fire, ,BC-2021-2021-R21840, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148288,BC,2021-C12466, ,52.9985,-121.2013,2021,8,6,2021-08-06 00:00,,,2020-2029,0.14,,,L, ,Fire, ,BC-2021-2021-C12466, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148753,BC,2021-V10210, ,49.2393,-121.9165,2021,4,14,2021-04-14 00:00,,,2020-2029,0.13,,,H, ,Fire, ,BC-2021-2021-V10210, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148940,BC,2021-V61931, ,48.9454,-123.797,2021,7,14,2021-07-14 00:00,,,2020-2029,0.13,,,H, ,Fire, ,BC-2021-2021-V61931, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
149362,BC,2021-N50685, ,49.1206,-117.7827,2021,5,30,2021-05-30 00:00,,,2020-2029,0.13,,,L, ,Fire, ,BC-2021-2021-N50685, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149400,BC,2021-C41740, ,51.0054,-121.5536,2021,7,10,2021-07-10 00:00,,,2020-2029,0.13,,,L, ,Fire, ,BC-2021-2021-C41740, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148722,BC,2021-K42168, ,50.753,-118.6703,2021,7,7,2021-07-07 00:00,,,2020-2029,0.125,,,L, ,Fire, ,BC-2021-2021-K42168, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147767,BC,2021-K41330, ,50.0521,-118.4373,2021,7,2,2021-07-02 00:00,,,2020-2029,0.12,,,L, ,Fire, ,BC-2021-2021-K41330, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147828,BC,2021-N51713, ,50.6219,-117.8085,2021,7,1,2021-07-01 00:00,,,2020-2029,0.12,,,L, ,Fire, ,BC-2021-2021-N51713, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149377,BC,2021-N51695, ,49.6163,-118.1029,2021,7,3,2021-07-03 00:00,,,2020-2029,0.12,,,L, ,Fire, ,BC-2021-2021-N51695, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148975,BC,2021-N50531, ,49.641,-117.5194,2021,5,14,2021-05-14 00:00,,,2020-2029,0.114,,,H, ,Fire, ,BC-2021-2021-N50531, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149257,BC,2021-N41449, ,51.6178,-118.6749,2021,7,1,2021-07-01 00:00,,,2020-2029,0.11,,,L, ,Fire, ,BC-2021-2021-N41449, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147807,BC,2021-N12899, ,49.2207,-115.3863,2021,10,1,2021-10-01 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-N12899, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147815,BC,2021-C52767, ,52.1294,-123.2757,2021,9,3,2021-09-03 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-C52767, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147833,BC,2021-C22224, ,52.4452,-122.2262,2021,7,27,2021-07-27 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C22224, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147871,BC,2021-G42301, ,53.2212,-124.5499,2021,6,28,2021-06-28 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-G42301, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147898,BC,2021-K62349, ,50.1394,-121.0041,2021,8,3,2021-08-03 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-K62349, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147921,BC,2021-N62462, ,49.7365,-118.7084,2021,8,5,2021-08-05 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-N62462, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147942,BC,2021-K41773, ,50.468,-119.3575,2021,7,11,2021-07-11 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-K41773, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147959,BC,2021-C41141, ,51.79,-120.853,2021,6,30,2021-06-30 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C41141, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147979,BC,2021-K52723, ,49.7651,-119.4553,2021,8,24,2021-08-24 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-K52723, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147986,BC,2021-V72824, ,49.1985,-124.0692,2021,9,13,2021-09-13 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-V72824, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148007,BC,2021-C41617, ,51.9817,-120.8599,2021,7,8,2021-07-08 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C41617, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148044,BC,2021-R12324, ,53.6377,-125.94,2021,8,1,2021-08-01 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-R12324, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148049,BC,2021-C12432, ,52.9727,-121.649,2021,8,5,2021-08-05 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C12432, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148056,BC,2021-K41272, ,50.5172,-119.8214,2021,7,2,2021-07-02 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-K41272, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148097,BC,2021-V11764, ,49.084,-121.9384,2021,7,10,2021-07-10 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-V11764, , ,2022-04-11 00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
148101,BC,2021-G12355, ,53.9568,-122.9564,2021,8,3,2021-08-03 00:00,,,2020-2029,0.1,,,H, ,Fire, ,BC-2021-2021-G12355, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148114,BC,2021-K62405, ,49.4436,-120.3314,2021,8,4,2021-08-04 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-K62405, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148121,BC,2021-N11195, ,49.3161,-115.4554,2021,7,1,2021-07-01 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-N11195, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148127,BC,2021-C32366, ,52.4737,-120.7313,2021,8,2,2021-08-02 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C32366, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148128,BC,2021-C32367, ,52.4845,-120.8436,2021,8,3,2021-08-03 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-C32367, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148146,BC,2021-K61288, ,50.3275,-120.3483,2021,7,2,2021-07-02 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-K61288, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148163,BC,2021-K62371, ,49.4252,-120.294,2021,8,3,2021-08-03 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-K62371, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148179,BC,2021-N61702, ,49.21,-118.8833,2021,7,9,2021-07-09 00:00,,,2020-2029,0.1,,,L, ,Fire, ,BC-2021-2021-N61702, , ,2022-04-11 00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
