EcoBoundaryName,AdminBoundaryName,SPUID,DMID,Name,DMStructureID,DMRow,DMColumn,Proportion,Source,Sink
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,15,15,0.303884,Aboveground Fast DOM,Aboveground Fast DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,15,26,0.626504,Aboveground Fast DOM,CO2
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,15,27,0.006961,Aboveground Fast DOM,CH4
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,15,28,0.06265,Aboveground Fast DOM,CO
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,17,17,0.765438,Medium DOM,Medium DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,17,26,0.211105,Medium DOM,CO2
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,17,27,0.002346,Medium DOM,CH4
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,17,28,0.021111,Medium DOM,CO
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,18,18,0.45335,Aboveground Slow DOM,Aboveground Slow DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,18,26,0.491985,Aboveground Slow DOM,CO2
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,18,27,0.005467,Aboveground Slow DOM,CH4
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,18,28,0.049199,Aboveground Slow DOM,CO
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,20,20,1,Softwood Stem Snag,Softwood Stem Snag
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,21,21,1,Softwood Branch Snag,Softwood Branch Snag
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,22,22,1,Hardwood Stem Snag,Hardwood Stem Snag
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,23,23,1,Hardwood Branch Snag,Hardwood Branch Snag
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,24,24,1,Black Carbon,Black Carbon
Pacific Maritime,British Columbia,41,381,Wildfire for British Columbia - Pacific Maritime (NIR2017),2,25,25,1,Peat,Peat
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,2,13,0.003541,Softwood Foliage,Aboveground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,2,26,0.896813,Softwood Foliage,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,2,27,0.009965,Softwood Foliage,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,2,28,0.089681,Softwood Foliage,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,3,21,0.760498,Softwood Other,Softwood Branch Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,3,26,0.2155515,Softwood Other,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,3,27,0.00239505,Softwood Other,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,3,28,0.02155545,Softwood Other,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,6,13,0.09934749,Softwood Fine Roots,Aboveground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,6,14,0.5000005,Softwood Fine Roots,Belowground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,6,26,0.360587,Softwood Fine Roots,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,6,27,0.0040061,Softwood Fine Roots,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,6,28,0.0360589,Softwood Fine Roots,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,8,13,0.008614,Hardwood Foliage,Aboveground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,8,26,0.892247,Hardwood Foliage,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,8,27,0.009914,Hardwood Foliage,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,8,28,0.089225,Hardwood Foliage,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,9,23,0.8639925,Hardwood Other,Hardwood Branch Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,9,26,0.1224073,Hardwood Other,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,9,27,0.001359702,Hardwood Other,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,9,28,0.01224051,Hardwood Other,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,12,13,0.2296285,Hardwood Fine Roots,Aboveground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,12,26,0.2433338,Hardwood Fine Roots,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,12,27,0.002703876,Hardwood Fine Roots,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,12,28,0.02433381,Hardwood Fine Roots,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,13,26,0.9,Aboveground Very Fast DOM,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,13,27,0.01,Aboveground Very Fast DOM,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,13,28,0.09,Aboveground Very Fast DOM,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,15,15,0.196748,Aboveground Fast DOM,Aboveground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,15,26,0.722927,Aboveground Fast DOM,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,15,27,0.008033,Aboveground Fast DOM,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,15,28,0.072293,Aboveground Fast DOM,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,17,17,0.763956,Medium DOM,Medium DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,17,26,0.21244,Medium DOM,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,17,27,0.00236,Medium DOM,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,17,28,0.021244,Medium DOM,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,18,18,0.203179,Aboveground Slow DOM,Aboveground Slow DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,18,26,0.717139,Aboveground Slow DOM,CO2
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,18,27,0.007968,Aboveground Slow DOM,CH4
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,18,28,0.071714,Aboveground Slow DOM,CO
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,20,20,1,Softwood Stem Snag,Softwood Stem Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,21,21,1,Softwood Branch Snag,Softwood Branch Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,22,22,1,Hardwood Stem Snag,Hardwood Stem Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,23,23,1,Hardwood Branch Snag,Hardwood Branch Snag
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,24,24,1,Black Carbon,Black Carbon
Montane Cordillera,British Columbia,42,380,Wildfire for British Columbia - Montane Cordillera (NIR2017),2,25,25,1,Peat,Peat
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,2,13,0.034715,Softwood Foliage,Aboveground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,2,26,0.868756,Softwood Foliage,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,2,27,0.009653,Softwood Foliage,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,2,28,0.086876,Softwood Foliage,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,3,21,0.957287,Softwood Other,Softwood Branch Snag
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,3,26,0.038442,Softwood Other,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,3,27,0.000427,Softwood Other,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,3,28,0.003844,Softwood Other,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,6,13,0.473346,Softwood Fine Roots,Aboveground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,6,26,0.023989,Softwood Fine Roots,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,6,27,0.000267,Softwood Fine Roots,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,6,28,0.002399,Softwood Fine Roots,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,8,13,0.028185,Hardwood Foliage,Aboveground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,8,26,0.874634,Hardwood Foliage,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,8,27,0.009718,Hardwood Foliage,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,8,28,0.087463,Hardwood Foliage,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,9,23,0.974599,Hardwood Other,Hardwood Branch Snag
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,9,26,0.022861,Hardwood Other,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,9,27,0.000254,Hardwood Other,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,9,28,0.002286,Hardwood Other,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,12,13,0.473329,Hardwood Fine Roots,Aboveground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,12,26,0.024004,Hardwood Fine Roots,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,12,27,0.000267,Hardwood Fine Roots,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,12,28,0.0024,Hardwood Fine Roots,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,13,13,0.003744,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,13,26,0.89663,Aboveground Very Fast DOM,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,13,27,0.009963,Aboveground Very Fast DOM,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,13,28,0.089663,Aboveground Very Fast DOM,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,15,15,0.495361,Aboveground Fast DOM,Aboveground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,15,26,0.454175,Aboveground Fast DOM,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,15,27,0.005046,Aboveground Fast DOM,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,15,28,0.045418,Aboveground Fast DOM,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,17,17,0.87485,Medium DOM,Medium DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,17,26,0.112635,Medium DOM,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,17,27,0.001252,Medium DOM,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,17,28,0.011263,Medium DOM,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,18,18,0.946659,Aboveground Slow DOM,Aboveground Slow DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,18,26,0.048007,Aboveground Slow DOM,CO2
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,18,27,0.000533,Aboveground Slow DOM,CH4
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,18,28,0.004801,Aboveground Slow DOM,CO
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Taiga Plains,Yukon Territory,44,387,Wildfire for Yukon Territory - Taiga Plains (NIR2011),2,25,24,1,Peat,Black Carbon
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,2,13,0.034915,Softwood Foliage,Aboveground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,2,26,0.868577,Softwood Foliage,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,2,27,0.009651,Softwood Foliage,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,2,28,0.086858,Softwood Foliage,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,3,21,0.96893,Softwood Other,Softwood Branch Snag
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,3,26,0.027963,Softwood Other,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,3,27,0.000311,Softwood Other,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,3,28,0.002796,Softwood Other,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,6,13,0.374974,Softwood Fine Roots,Aboveground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,6,26,0.112523,Softwood Fine Roots,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,6,27,0.00125,Softwood Fine Roots,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,6,28,0.011252,Softwood Fine Roots,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,8,13,0.004417,Hardwood Foliage,Aboveground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,8,26,0.896025,Hardwood Foliage,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,8,27,0.009956,Hardwood Foliage,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,8,28,0.089602,Hardwood Foliage,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,9,23,0.664375,Hardwood Other,Hardwood Branch Snag
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,9,26,0.302063,Hardwood Other,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,9,27,0.003356,Hardwood Other,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,9,28,0.030206,Hardwood Other,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,12,13,0.374962,Hardwood Fine Roots,Aboveground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,12,26,0.112534,Hardwood Fine Roots,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,12,27,0.00125,Hardwood Fine Roots,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,12,28,0.011253,Hardwood Fine Roots,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,13,13,0.016377,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,13,26,0.885261,Aboveground Very Fast DOM,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,13,27,0.009836,Aboveground Very Fast DOM,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,13,28,0.088526,Aboveground Very Fast DOM,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,15,15,0.447337,Aboveground Fast DOM,Aboveground Fast DOM
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,15,26,0.497397,Aboveground Fast DOM,CO2
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,15,27,0.005527,Aboveground Fast DOM,CH4
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,15,28,0.04974,Aboveground Fast DOM,CO
Taiga Cordillera,Yukon Territory,45,383,Wildfire for Yukon Territory - Taiga Cordillera (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
