SPUID,EcoBoundaryName,EcoBoundaryNameShort,AdminBoundaryName,TimeStep,Aboveground Very Fast DOM,Belowground Very Fast DOM,Aboveground Fast DOM,Belowground Fast DOM,Medium DOM,Aboveground Slow DOM,Belowground Slow DOM,Softwood Stem Snag,Softwood Branch Snag,Hardwood Stem Snag,Hardwood Branch Snag,Black Carbon,Peat,Softwood Merchantable,Softwood Foliage,Softwood Other,Softwood Submerchantable,Softwood Coarse Roots,Softwood Fine Roots,Hardwood Merchantable,Hardwood Foliage,Hardwood Other,Hardwood Submerchantable,Hardwood Coarse Roots,Hardwood Fine Roots
1,Boreal Shield East,BSE,Newfoundland,12,9.755680889,1.177626620078042,10.030384559867418,1.7273832025304876,6.783973907752253,44.23318759919458,105.4596204127975,1.8638401424176718,0.9590812616075763,0.3048058952077349,0.18177953705076727,0,0,17.211612303819773,8.705289017,14.323774009410634,0,7.634478259854342,1.298951658587012,2.502748392968838,0.7375710338117163,2.694324722120318,0,2.4297936676003653,0.3727848413906607
1,Boreal Shield East,BSE,Newfoundland,13,9.777201019327508,1.1826492489650335,9.998897331368793,1.7208904451291498,6.746168059,44.228909283143885,105.49643708147117,1.9007677293528544,0.9826989600591268,0.30471224776515293,0.18136450109196817,0,0,17.260824923951294,8.709005672216287,14.382404547493877,0,7.654856822449641,1.3033393784252407,2.5018869615623562,0.7382858805681446,2.6953657246332563,0,2.4318416608509725,0.3737497673578006
1,Boreal Shield East,BSE,Newfoundland,14,9.784847748694363,1.1867510445638385,9.948229230739319,1.7078753878688198,6.705959400907568,44.22555809,105.53445081777872,1.9317965136395925,0.9957805496756412,0.308181355,0.18185580055981515,0,0,17.312298890069776,8.7241368393739709,14.454554418411544,0,7.679845879359739,1.3091539300091617,2.506331157515098,0.7402522961486935,2.6997261484761825,0,2.4382542121390487,0.37567804764322194
1,Boreal Shield East,BSE,Newfoundland,15,9.781923435148421,1.1907195732634959,9.900703269215514,1.689092944900094,6.665475523168671,44.221660022840354,105.57283752755367,1.921923464545207,0.976968582,0.31085093303785283,0.18253794542015578,0,0,17.41315154008046,8.756249864409023,14.559408081259885,0,7.726302398196224,1.315493303301903,2.513347153963944,0.7424150547714903,2.7117040732447597,0,2.4474613636874905,0.3768395645404579
1,Boreal Shield East,BSE,Newfoundland,16,9.785203234273162,1.1947752714882707,9.847973871,1.6736943759574008,6.620489401130249,44.216300294297966,105.61013538442282,1.9287832356876677,0.9754642464460558,0.3121394270079234,0.1826537395396008,0,0,17.51114522807706,8.788853816854324,14.668614361561362,0,7.7727260385735475,1.3223061341504185,2.5133721642572304,0.743649944,2.715641974292724,0,2.454438190120047,0.3781666580887041
1,Boreal Shield East,BSE,Newfoundland,17,9.787730289633497,1.1990433435585142,9.783388021813696,1.6557966734626601,6.571438250543747,44.21067743139901,105.64802853589828,1.938082556620603,0.9757553062866129,0.3151505270237221,0.18327453147158018,0,0,17.624624957875874,8.828177260868395,14.793525841280307,0,7.826968460565843,1.3297163660701068,2.5220075939071847,0.7468553032877464,2.7274076007891948,0,2.465734651800941,0.37999264128192484
1,Boreal Shield East,BSE,Newfoundland,18,9.795308563855409,1.2039619535581434,9.729236643867777,1.6411249252141602,6.524909517663333,44.20401713278719,105.68497508346691,1.9484973630452367,0.9774007092212191,0.31640104832927085,0.18323879732499004,0,0,17.759429511576432,8.865943486137352,14.914062664278228,0,7.884662372185626,1.3370923421748973,2.5234222088571454,0.748892823,2.732659692063288,0,2.473735266070007,0.3812929255537812
1,Boreal Shield East,BSE,Newfoundland,19,9.807438394360325,1.2091685126359497,9.683497171688751,1.6281593186365837,6.480169639257318,44.197101200558436,105.72183855010857,1.962585992,0.9784068772983331,0.3194056833709611,0.1837319052819453,0,0,17.875935586823164,8.898453674470725,15.021255553131706,0,7.935192037375039,1.3434411082883984,2.5178257955462064,0.7490781647560798,2.7318172562108503,0,2.4785338710072433,0.3824423077192896
1,Boreal Shield East,BSE,Newfoundland,20,9.824195378366227,1.214423488168663,9.648306211224229,1.6180254360365525,6.436226296272232,44.190523875346045,105.76023734531441,1.9779308631816397,0.9818059058515344,0.3219583849549622,0.1845684885234306,0,0,17.99290757276472,8.923799460664151,15.115873749284344,0,7.982595902260907,1.3486370308218278,2.521920197609979,0.7511855017647809,2.739946885,0,2.486874108516955,0.3836585592085521
1,Boreal Shield East,BSE,Newfoundland,21,9.831094050406332,1.2189513506391725,9.582108027594572,1.5991558279796905,6.383954331906917,44.18366520040867,105.79772017211263,1.9972539410377472,0.9872454243291535,0.3255169366891649,0.1855070619715392,0,0,18.15068888565705,8.969389857183243,15.246003969973227,0,8.0492243148728555,1.3560460448703218,2.527634916219285,0.7541902473757369,2.7497034408649434,0,2.499597907721939,0.3854846810093135
1,Boreal Shield East,BSE,Newfoundland,22,9.839635169,1.2238766762480444,9.510760092357526,1.5789167064460632,6.328757447501726,44.17605089155655,105.83495081765412,2.021363669929537,0.9941460777900241,0.3287393797356647,0.18642462096894752,0,0,18.334847120914734,9.022190262578215,15.384756498065265,0,8.124487200510673,1.3641910392643966,2.5380402910911215,0.758215156,2.7638039831833323,0,2.5144872158419287,0.3875373907149584
1,Boreal Shield East,BSE,Newfoundland,23,9.854421472162498,1.2294012620264527,9.442389341763413,1.5595123210655988,6.273389347574289,44.16664990103609,105.8715783004143,2.0458963004884185,1.0016988669855422,0.33322325423211924,0.18784105513055824,0,0,18.53956014848792,9.069484466567046,15.513099168799537,0,8.201267664600747,1.3718482545513093,2.5563184607892384,0.7645978742168734,2.7846277778908712,0,2.533363870638795,0.39001118044565924
1,Boreal Shield East,BSE,Newfoundland,24,9.878646967484631,1.235403199040517,9.389125445346554,1.543274986116569,6.220205657458838,44.15743017695843,105.90710521891653,2.0778019559988605,1.009450447027403,0.3387149093656048,0.1894297384872235,0,0,18.724199396087812,9.111175525723022,15.620611080062522,0,8.268654722532558,1.3785741706928425,2.5689934387514324,0.7695841490454354,2.800766145035066,0,2.5502924267789187,0.39253244064325105
1,Boreal Shield East,BSE,Newfoundland,25,9.918456174125872,1.2419402087273277,9.381443452957123,1.5364624471294448,6.176626198196103,44.15224230723846,105.94613008043218,2.102133272553198,1.0155269296013751,0.34320102887166126,0.19069237349299686,0,0,18.895658212216137,9.136775380244446,15.702403403059567,0,8.326136714104823,1.3829970954225335,2.5802064511014944,0.7739285427720356,2.8150254485620305,0,2.563587079950396,0.394059526
1,Boreal Shield East,BSE,Newfoundland,26,9.950126552179047,1.2473387553291873,9.351711881998638,1.5250924634590548,6.129429017563692,44.14581611,105.98094516404022,2.1305803661188123,1.023474483858204,0.34780454295601454,0.1920994396608903,0,0,19.081553307561073,9.171213614841266,15.790966967202325,0,8.38960761,1.3881013097753945,2.5942794922172654,0.77946009,2.8334106575196003,0,2.581475575745045,0.396365582
