"","ID","Area_ha","EcoBoundaryName_select","AdminBoundaryName_select","Low_frac","Mod_frac","High_frac","Median_BUI","MCE","CH4_MgC","CO_MgC","CO2_MgC","NMOG_MgC","PM10_MgC","PM25_MgC","SumC_direct_emissions","ER_CO_CO2","ER_CH4_CO2","Prop_surface","CO2e_Mg","X","Y","unit_id","MgC_perha"
"372","692",4794.17154777,"Taiga Plains","Alberta",0.031,0.177,0.769,102.853,0.9,1909.472,24043.245,137843.69,5278.113,7242.303,6078.97,182395.793,0.174,0.014,0.797,639938.146,-119.683817761113,59.7186798554891,31,38.0453204860475
"373","695",5145.1348841,"Taiga Plains","Alberta",0.213,0.212,0.5,113.956,0.898,1886.392,23672.335,132712.06,5192.641,7124.73,5976.871,176565.029,0.178,0.014,0.797,619277.898,-118.986503172857,59.2692657020042,31,34.3168902229636
"374","310",101240.787065,"Taiga Plains","Alberta",0.005,0.137,0.798,107.044,0.9,39391.309,495819.251,2846678.514,108848.648,149355.679,125367.608,3765461.009,0.174,0.014,0.797,13212247.642,-118.758084107905,59.9435765894774,31,37.193122635272
"375","363",188081.995441,"Taiga Plains","Alberta",0.024,0.34,0.544,102.354,0.9,69029.437,868942.128,4962397.004,190729.825,261705.904,219646.599,6572450.897,0.175,0.014,0.797,23057485.94,-118.262494354351,58.4251791123467,31,34.944604248745
"376","694",276.906364879,"Taiga Plains","Alberta",0.079,0.16,0.688,128.604,0.899,108.502,1360.924,7703.585,298.606,409.718,343.777,10225.111,0.177,0.014,0.797,35875.666,-117.096718276032,59.05574915836,31,36.9262404079013
"377","686",40249.8144988,"Taiga Plains","Alberta",0.062,0.189,0.682,103.765,0.9,15182.731,191086.485,1091415.61,41943.01,57551.229,48302.202,1445481.266,0.175,0.014,0.797,5071151.99,-115.534475335651,59.3926197782965,31,35.9127435492428
"378","362",150129.437868,"Taiga Plains","Alberta",0.052,0.073,0.783,175.504,0.898,61760.516,771902.567,4344168.222,169317.285,232316.99,194885.815,5774351.396,0.178,0.014,0.797,20263912.996,-114.083078153101,59.6958546172551,31,38.4624859587968
"379","686",12302.289509,"Taiga Plains","Alberta",0.062,0.189,0.682,116.788,0.899,4763.413,59838.937,340231.975,13131.909,18018.489,15120.564,451105.286,0.176,0.014,0.797,1582696.795,-115.403209234367,59.510205907651,31,36.668401086642
"380","2123",6484.60231875,"Taiga Plains","Alberta",0.044,0.065,0.797,161.746,0.899,2632.478,32934.86,185941.984,7225.204,9913.63,8317.114,246965.27,0.177,0.014,0.797,866663.974,-115.248350840059,59.7747643772358,31,38.0848751951848
"381","688",45201.2897516,"Taiga Plains","Alberta",0.065,0.064,0.742,142.986,0.899,17118.131,214452.9,1213073.736,47051.217,64558.854,54166.211,1610421.049,0.177,0.014,0.797,5650895.121,-115.985471199582,59.7050833469445,31,35.6277676555235
"382","322",11455.9894954,"Taiga Plains","Alberta",0.185,0.498,0.182,148.59,0.897,4095.946,51168.72,282568.603,11217.485,15390.833,12905.641,377347.228,0.181,0.014,0.797,1323526.669,-116.155601842182,59.9478157260133,31,32.9388594631235
"383","362",94738.4513422,"Taiga Plains","Alberta",0.052,0.073,0.783,122.631,0.899,36348.481,456426.638,2599403.876,100168.558,137443.05,115341.195,3445131.799,0.176,0.014,0.797,12088331.354,-114.37318943298,59.1859555974907,31,36.3646623962219
"384","367",90522.3381337,"Taiga Shield West","Alberta",0.037,0.753,0.136,124.831,0.898,37699.092,473296.89,2663607.859,103909.462,142578.796,119683.559,3540775.658,0.178,0.014,0.817,12418560.593,-110.825259004617,59.0451197754536,32,39.1149381578095
"385","318",114706.509299,"Taiga Shield West","Alberta",0.049,0.026,0.845,150.787,0.899,49677.241,623583.146,3547224.932,136948.292,187916.055,157778.009,4703127.675,0.176,0.014,0.817,16500944.597,-111.037559688388,59.6087909486056,32,41.0014017839265
"386","676",1426.87651772,"Boreal Shield West","Alberta",0.032,0.583,0.129,137.53,0.899,329.414,4137.819,23491.737,908.674,1246.849,1046.833,31161.326,0.176,0.014,0.873,109315.619,-111.031723600665,57.8969698951284,33,21.8388386191908
"387","608",287.351648471,"Boreal Shield West","Alberta",0.016,0.642,0.301,103.083,0.9,84.075,1058.509,6060.488,232.484,319.009,267.863,8022.428,0.175,0.014,0.873,28144.21,-110.010075800563,58.95614716191,33,27.9185034875818
"388","724",15638.7602272,"Boreal Plains","Alberta",0.049,0.189,0.36,73.724,0.898,4931.132,62082.467,346691.009,13618.199,18685.296,15675.015,461683.118,0.179,0.014,0.774,1618528.764,-119.141140909863,54.7579640798767,34,29.5217211142485
"389","722",6584.85423591,"Boreal Plains","Alberta",0.076,0.279,0.35,70.447,0.897,2415.761,30423.455,169350.354,6672.934,9155.77,7680.186,225698.46,0.18,0.014,0.774,791130.584,-119.423599330899,55.6549915351618,34,34.2753919698284
"390","721",1044.31091056,"Boreal Plains","Alberta",0.027,0.424,0.287,68.508,0.898,403.073,5079.289,28363.211,1114.183,1528.752,1282.47,37770.978,0.179,0.014,0.774,132401.43,-118.931339919663,55.079712675552,34,36.1683265185324
"391","720",9051.143391,"Boreal Plains","Alberta",0.054,0.188,0.603,75.716,0.898,4059.474,51106.226,286406.456,11211.784,15383.589,12906.32,381073.849,0.178,0.014,0.774,1336086.143,-117.93657661816,53.9868652927601,34,42.1022883560679
"392","719",422.365038588,"Boreal Plains","Alberta",0.112,0.081,0.275,53.46,0.898,95.08,1201.617,6698.79,263.597,361.678,303.422,8924.183,0.179,0.014,0.774,31271.302,-117.600407454758,53.916183008799,34,21.1290759998371
"393","716",41670.3830432,"Boreal Plains","Alberta",0.024,0.26,0.521,97.123,0.897,18953.127,237711.47,1320650.55,52129.877,71525.514,59990.885,1760961.423,0.18,0.014,0.774,6174958.574,-117.424057995899,54.4956602853686,34,42.2593049162615
"394","1711",779.70017025,"Boreal Plains","Alberta",0.013,0.532,0.2,58.329,0.898,295.51,3732.032,20908.226,818.775,1123.436,942.555,27820.534,0.178,0.014,0.774,97508.668,-118.309465618535,56.1349371155479,34,35.6810669812727
"395","714",7041.499025,"Boreal Plains","Alberta",0.019,0.247,0.584,80.481,0.898,3244.264,40812.163,228685.566,8953.195,12284.581,10306.139,304285.907,0.178,0.014,0.774,1066941.434,-117.435251430941,55.1265935944328,34,43.2132285923309
"396","723",1329.59635784,"Boreal Plains","Alberta",0.026,0.262,0.583,55.108,0.899,578.289,7315.91,41515.599,1605.815,2203.385,1849.273,55068.272,0.176,0.014,0.774,193050.734,-119.974281561313,56.2851234021655,34,41.4172855357857
"397","1720",451.485563176,"Boreal Plains","Alberta",0.024,0.191,0.331,61.035,0.899,125.544,1585.517,8939.599,347.927,477.394,400.596,11876.578,0.177,0.014,0.774,41634.538,-119.471080883523,56.5496394725534,34,26.3055543048897
"398","698",7364.34139788,"Boreal Plains","Alberta",0.06,0.065,0.796,76.365,0.898,3606.418,45411.382,255435.857,9963.741,13671.255,11470.829,339559.482,0.178,0.014,0.774,1190641.832,-119.725365841422,56.9466849367529,34,46.1086013880006
"399","718",37494.9678916,"Boreal Plains","Alberta",0.01,0.424,0.277,96.15,0.897,15076.92,189041.115,1044757.318,41448.838,56869.891,47692.231,1394886.312,0.181,0.014,0.774,4890660.791,-119.14234680789,56.2634709547524,34,37.2019604346027
"400","699",12426.8200165,"Boreal Plains","Alberta",0.108,0.176,0.592,70.752,0.898,5644.427,71102.42,397295.16,15597.411,21400.983,17953.721,528994.122,0.179,0.014,0.774,1854424.033,-119.487684603946,56.855712283931,34,42.5687441596173
"401","1721",256.257648053,"Boreal Plains","Alberta",0.027,0.284,0.395,60.839,0.899,92.136,1163.563,6555.31,255.326,350.334,293.97,8710.64,0.177,0.014,0.774,30535.381,-118.860562151696,56.5386976107499,34,33.9917269442762
"402","717",119.949907289,"Boreal Plains","Alberta",0,0.656,0,,0.917,14.32,197.164,1387.196,43.793,60.127,50.899,1753.5,0.142,0.01,0.755,6140.32,-118.655382708424,56.3176408443288,34,14.6186023785348
"403","715",162.429106899,"Boreal Plains","Alberta",0.183,0.149,0.556,92.261,0.896,78.434,983.353,5402.733,215.574,295.776,248.014,7223.883,0.182,0.015,0.774,25323.525,-118.469877741131,56.7270034424638,34,44.474067104807
"404","1736",106.080259436,"Boreal Plains","Alberta",0.239,0.153,0.131,73.026,0.894,27.626,346.727,1861.047,75.958,104.213,87.341,2502.912,0.186,0.015,0.774,8766.669,-118.367728763231,57.0247901210534,34,23.5945124315052
"405","366",195934.006987,"Boreal Plains","Alberta",0.101,0.081,0.735,64.377,0.898,91304.542,1152264.013,6490121.086,252844.647,346930.141,291112.407,8624576.837,0.178,0.014,0.774,30235601.288,-116.07160820011,53.1753992099786,34,44.0177637849882
"406","712",56387.0911318,"Boreal Plains","Alberta",0.04,0.146,0.674,76.299,0.898,25869.07,325719.372,1830456.122,71463.685,98055.174,82270.716,2433834.14,0.178,0.014,0.774,8533888.837,-116.708842488055,54.5100883855137,34,43.1629667561875
"407","713",6823.04782484,"Boreal Plains","Alberta",0.035,0.086,0.761,57.956,0.899,3023.073,38233.152,217676.583,8392.961,11516.291,9666.256,288508.316,0.176,0.014,0.774,1011545.842,-116.700045207054,54.9051820845287,34,42.2843754589637
"408","711",15169.8245164,"Boreal Plains","Alberta",0.031,0.126,0.717,74.638,0.899,7039.035,88673.1,499655.438,19457.045,26697.111,22401.168,663922.896,0.177,0.014,0.774,2328018.654,-115.819230265217,53.7791182085858,34,43.7660234818298
"409","709",3089.76366664,"Boreal Plains","Alberta",0.009,0.458,0.353,85.619,0.897,1396.465,17541.961,97475.105,3847.065,5278.428,4427.309,129966.334,0.18,0.014,0.774,455664.837,-114.932196131703,53.1673502513867,34,42.0635194216435
"410","696",4597.4837217,"Boreal Plains","Alberta",0.028,0.072,0.863,86.457,0.898,2435.032,30610.693,171925.459,6715.69,9214.558,7730.924,228632.356,0.178,0.014,0.774,801787.579,-117.855127091862,57.6565090509051,34,49.7298891828287
"411","710",5158.29012544,"Boreal Plains","Alberta",0.013,0.338,0.412,69.329,0.898,2066.572,26049.142,146227.863,5715.126,7841.703,6579.278,194479.685,0.178,0.014,0.774,681813.513,-116.921830265541,56.4253704122398,34,37.7023549026163
"412","365",113087.881826,"Boreal Plains","Alberta",0.015,0.299,0.571,73.799,0.898,53242.777,670644.27,3767274.392,147139.252,201889.329,169388.568,5009578.588,0.178,0.014,0.774,17564440.349,-116.523367648315,56.0040979394241,34,44.2981025651172
"413","1730",106.589046667,"Boreal Plains","Alberta",0.12,0.09,0.571,70.276,0.898,42.891,540.316,3017.867,118.526,162.628,136.431,4018.658,0.179,0.014,0.774,14087.415,-116.169876454211,56.4537953288991,34,37.7023542818136
"414","1745",198.618531495,"Boreal Plains","Alberta",0.124,0.228,0.567,67.897,0.898,93.703,1180.883,6591.529,259.039,355.423,298.166,8778.743,0.179,0.014,0.774,30772.086,-116.343842699404,57.239112029759,34,44.1990127201247
"415","705",31951.7914929,"Boreal Plains","Alberta",0.017,0.269,0.434,78.93,0.898,12420.726,156266.118,874113.943,34279.062,47033.785,39457.333,1163570.967,0.179,0.014,0.774,4079662.792,-115.135681660332,56.039709226324,34,36.4164546848197
"416","693",29574.1406068,"Boreal Plains","Alberta",0.143,0.105,0.681,87.068,0.897,14872.493,186731.719,1034916.449,40948.67,56184.083,47122.322,1380775.736,0.18,0.014,0.774,4840884.038,-115.85206394616,57.7237297406132,34,46.6886174093092
"417","1686",315.380418401,"Boreal Plains","Alberta",0.165,0.058,0.166,81.37,0.894,62.721,786.377,4241.427,172.295,236.388,198.135,5697.343,0.185,0.015,0.774,19960.717,-115.549694636701,57.5633723323171,34,18.0649864975318
"418","691",1093.5907183,"Boreal Plains","Alberta",0.31,0.215,0.284,100.674,0.894,479.392,5991.759,32147.862,1312.471,1800.684,1509.016,43241.184,0.186,0.015,0.774,151523.571,-115.861741357085,58.713765464935,34,39.5405550508137
"419","690",3429.82390516,"Boreal Plains","Alberta",0.209,0.166,0.434,78.999,0.896,1447.354,18179.576,99764.439,3985.426,5468.162,4585.206,133430.164,0.182,0.015,0.774,467632.592,-114.855304096908,57.5446407853283,34,38.9029197094524
"420","689",13146.7815448,"Boreal Plains","Alberta",0.13,0.064,0.646,91.414,0.897,6041.591,75803.793,419764.956,16622.413,22806.917,19127.858,560167.529,0.181,0.014,0.774,1963991.297,-114.697814443239,57.795472336298,34,42.6087196391854
"421","1669",159.57280007,"Boreal Plains","Alberta",0.029,0.08,0.146,64.165,0.898,20.67,260.726,1458.652,57.198,78.481,65.842,1941.57,0.179,0.014,0.774,6805.62,-116.137496010359,58.4262331618068,34,12.1672991834967
"422","317",24608.8674379,"Boreal Plains","Alberta",0.038,0.684,0.152,193.722,0.894,13803.904,171586.422,924105.823,37583.148,51563.175,43209.323,1241851.795,0.186,0.015,0.774,4354788.965,-112.072046240178,59.9353871714003,34,50.4635899288656
"423","687",385.540363455,"Boreal Plains","Alberta",0.163,0.211,0.384,84.374,0.896,155.747,1954.698,10729.544,428.512,587.935,492.994,14349.43,0.182,0.015,0.774,50295.23,-114.116349015326,57.6567336758813,34,37.2190083326382
"424","685",7730.47288889,"Boreal Plains","Alberta",0.132,0.114,0.659,46.592,0.899,3325.526,42146.128,238768.306,9250.958,12693.509,10653.531,316837.958,0.177,0.014,0.774,1110461.172,-113.793484505955,57.142555292122,34,40.9855855591124
"425","684",11184.2683006,"Boreal Plains","Alberta",0.153,0.044,0.538,96.138,0.896,4514.657,56578.423,311263.342,12403.748,17018.454,14270.715,416049.34,0.182,0.015,0.774,1458594.801,-114.179749067441,58.1558507768054,34,37.1995135325643
"426","683",24135.8073355,"Boreal Plains","Alberta",0.025,0.237,0.637,74.483,0.898,11541.528,145367.179,817099.349,31894.256,43762.065,36717.721,1086382.098,0.178,0.014,0.774,3809139.761,-113.445087005742,57.041020844734,34,45.0112185144145
"427","681",64136.8880282,"Boreal Plains","Alberta",0.033,0.374,0.394,121.701,0.896,30476.994,380891.772,2090369.314,83489.006,114549.329,96042.525,2795818.94,0.182,0.015,0.774,9803864.404,-114.248343217738,58.4815629230738,34,43.591434289277
"428","682",14655.9326825,"Boreal Plains","Alberta",0.075,0.05,0.817,48.593,0.9,6656.564,84378.628,481953.092,18525.933,25420.337,21339.293,638273.846,0.175,0.014,0.774,2237558.191,-113.3881314282,57.3580380562275,34,43.5505443309067
"429","2126",1411.16500495,"Boreal Plains","Alberta",0.22,0.045,0.518,90.052,0.896,590.85,7407.358,40546.261,1623.688,2227.75,1867.867,54263.774,0.183,0.015,0.774,190202.034,-113.779022625883,58.2463958156454,34,38.4531743698694
"430","681",12598.9784956,"Boreal Plains","Alberta",0.033,0.374,0.394,123.147,0.896,6001.574,74994.28,411425.145,16438.008,22553.403,18909.421,550321.831,0.182,0.015,0.774,1929778.085,-113.909635705762,58.4776857931139,34,43.6798769989322
"431","680",3957.31724525,"Boreal Plains","Alberta",0.085,0.068,0.742,67.868,0.898,1825.544,23023.358,129681.39,5052.002,6931.885,5816.543,172330.721,0.178,0.014,0.774,604190.065,-113.311891791638,57.8055426880666,34,43.547360577889
"432","679",12088.6128134,"Boreal Plains","Alberta",0.051,0.731,0.08,83.334,0.896,5684.469,71362.536,391961.243,15644.115,21464.316,17998.113,524114.793,0.182,0.015,0.774,1837027.144,-113.221100508728,57.6892549591075,34,43.356074107943
"433","678",20122.8526005,"Boreal Plains","Alberta",0.023,0.676,0.171,137.794,0.895,10671.4,133101.524,723408.894,29164.345,40013.553,33539.899,969899.616,0.184,0.015,0.774,3400805.162,-113.376944950848,58.1280083706187,34,48.1989127116053
"434","678",49732.0524897,"Boreal Plains","Alberta",0.023,0.676,0.171,92.654,0.896,24258.385,304185.496,1673467.871,66685.269,91494.826,76721.011,2236812.858,0.182,0.014,0.774,7841418.199,-113.129690392785,57.9845132226196,34,44.9772882079071
"435","2124",5062.1617639,"Boreal Plains","Alberta",0.051,0.641,0.076,123.954,0.895,2307.287,28802.139,156191.686,6310.632,8658.181,7257.145,209527.071,0.184,0.015,0.774,734558.081,-112.80540419435,58.2907951805095,34,41.3908288143237
"436","677",14617.4134671,"Boreal Plains","Alberta",0.02,0.692,0.224,95.693,0.896,7731.583,96915.019,533391.644,21246.374,29150.874,24443.933,712879.428,0.182,0.014,0.774,2499211.164,-112.656331656465,58.1218032269204,34,48.7691909108617
"437","361",162453.184319,"Boreal Plains","Alberta",0.053,0.678,0.128,140.965,0.895,85038.634,1060046.129,5737637.063,232237.743,318628.389,267050.97,7700638.929,0.185,0.015,0.774,26999446.004,-113.226841401389,59.1639805235057,34,47.4022036642797
"438","677",4049.75947325,"Boreal Plains","Alberta",0.02,0.692,0.224,94.403,0.896,2135.548,26774.346,147425.397,5869.769,8053.565,6753.266,197011.891,0.182,0.014,0.774,690678.645,-112.60685818151,58.0589533877727,34,48.647800517865
"439","2125",340.890299378,"Boreal Plains","Alberta",0.095,0.334,0.039,132.421,0.894,94.06,1172.117,6282.615,256.714,352.204,295.127,8452.838,0.187,0.015,0.774,29628.982,-112.256924006935,58.3723594379047,34,24.7963582871772
"440","317",304427.288326,"Boreal Plains","Alberta",0.038,0.684,0.152,169.064,0.895,167491.904,2084339.952,11254881.831,456589.587,626433.532,524985.749,15114722.554,0.185,0.015,0.774,53000192.666,-112.290572295039,59.6885797314083,34,49.6496967703309
"441","675",22315.0603742,"Boreal Plains","Alberta",0.017,0.685,0.188,131.471,0.895,11998.104,149742.992,815549.83,32813.343,45020.179,37738.739,1092863.188,0.184,0.015,0.774,3831938.4,-110.508908622659,57.6986803242541,34,48.9742429405898
"442","701",1687.94111615,"Boreal Plains","Alberta",0.203,0.169,0.507,41.687,0.898,683.721,8669.387,48691.304,1902.395,2610.295,2190.363,64747.466,0.178,0.014,0.774,226855.8,-111.07116413044,55.9352657424219,34,38.358841656563
"443","1697",181.549073208,"Boreal Plains","Alberta",0.129,0.036,0.613,45.476,0.899,66.59,844.241,4787.911,185.318,254.28,213.423,6351.763,0.176,0.014,0.774,22261.689,-110.108852738892,54.7492906431569,34,34.9864798963904
"444","700",3791.40045257,"Boreal Plains","Alberta",0.016,0.662,0.263,116.383,0.896,2103.123,26292.735,143976.28,5762.785,7906.678,6628.913,192670.515,0.183,0.015,0.774,675552.78,-110.2617088817,55.6385087007855,34,50.8177696896666
"445","352",4890.27419142,"Boreal Plains","Alberta",0.033,0.23,0.625,98.195,0.897,2455.911,30799.488,171214.073,6754.428,9267.515,7773.092,228264.506,0.18,0.014,0.774,800450.39,-110.035696887757,55.3489625937292,34,46.6772407977636
"446","364",112751.019302,"Boreal Plains","Alberta",0.044,0.139,0.723,62.48,0.899,52112.313,658189.594,3727470.806,144455.935,198211.119,166344.027,4946783.794,0.177,0.014,0.774,17343626.385,-115.935080784823,55.0096129472126,34,43.8735172828034
"447","708",6030.03446907,"Boreal Plains","Alberta",0.011,0.285,0.507,57.114,0.899,2441.291,30868.855,174973.301,6775.241,9296.477,7802.111,232157.274,0.176,0.014,0.774,813880.335,-115.100343860046,53.6173030955655,34,38.5001570373785
"448","707",651.693410026,"Boreal Plains","Alberta",0.01,0.429,0.16,76.362,0.897,209.994,2641.45,14665.862,579.288,794.821,666.661,19558.075,0.18,0.014,0.774,68559.514,-114.779459677772,53.8089642374121,34,30.0111596942797
"449","706",13555.7127739,"Boreal Plains","Alberta",0.024,0.318,0.532,71.382,0.898,6243.437,78671.204,441701.608,17260.314,23682.816,19870.169,587429.549,0.178,0.014,0.774,2059516.1,-115.207883700161,55.0221492578485,34,43.3344641331608
"450","704",4972.05725602,"Boreal Plains","Alberta",0.03,0.377,0.473,93.284,0.897,2450.123,30740.334,170496.546,6740.995,9249.052,7757.218,227434.269,0.18,0.014,0.774,797446.992,-114.18031804871,55.1981233118517,34,45.7424879258239
"451","1690",193.5993443,"Boreal Plains","Alberta",0.01,0.497,0.283,79.426,0.897,82.929,1042.748,5798.024,228.691,313.78,263.193,7729.364,0.18,0.014,0.774,27097.035,-113.67127470399,54.5071068177232,34,39.9245360460655
"452","703",1903.78969927,"Boreal Plains","Alberta",0.015,0.483,0.407,73.154,0.898,915.013,11521.968,64396.678,2527.465,3467.895,2909.241,85738.26,0.179,0.014,0.774,300576.318,-113.096819075478,54.8264280118963,34,45.0355730114917
"453","1689",158.429680693,"Boreal Plains","Alberta",0.006,0.318,0.263,,0.92,16.21,224.661,1641.587,49.993,68.646,58.187,2059.283,0.137,0.01,0.752,7216.225,-111.839986864396,54.6279452679816,34,12.998088432624
