Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median,unit_id
49.6277148427778,-117.18227559478,"1781",2023,1536,Agency,Aerial survey,Direct from GPS,Natural,2023/08/08,2023/08/08,2023/08/07,2023/09/11,,46.079951276,49.9952602429,true,BC,,,"20240530",2023_1536,190.018005,75.396004,"42"
50.0146050935035,-117.343008692229,"1782",2023,1481,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/07,2023/08/24,,27.7753946712,30.7298423137,true,BC,,,"20240530",2023_1481,343.43399,111.713997,"42"
50.4654484358261,-117.589516953258,"1783",2023,798,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/08/20,2023/07/21,2023/09/27,2023/09/22,756.98107665,756.98107665,,BC,,,"20240530",2023_798,292.592499,94.515999,"42"
51.2073704523488,-117.958907419133,"1784",2023,1432,Agency,Aerial survey,Direct from GPS,Natural,2023/08/16,2023/08/16,2023/07/31,2023/10/19,,66.022053798,70.6446952318,true,BC,,,"20240530",2023_1432,294.883499,76.415501,"42"
50.6862944955085,-117.574046647311,"1785",2023,1508,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/29,2023/09/27,,5.09644421941,6.01980000205,true,BC,,,"20240530",2023_1508,303.790001,23.159,"42"
49.0997112302975,-117.730522055598,"1786",2023,1493,Agency,Ground survey,Direct from GPS,Human,,,2023/08/13,2023/08/20,,1.26484133636,1.57653814677,true,BC,,,"20240530",2023_1493,,,"42"
50.1201902321216,-117.64470149822,"1787",2023,1479,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/30,2023/08/06,,3.59536140318,4.30431573722,true,BC,,,"20240530",2023_1479,,,"42"
49.3138829743003,-117.6728436359,"1788",2023,1480,Agency,Ground survey,Direct from GPS,Human,,,2023/08/05,2023/08/18,,2.10628230451,2.57417989392,true,BC,,,"20240530",2023_1480,,,"42"
50.2962501088869,-118.208151040265,"1789",2023,1507,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/25,2023/09/05,,1.12089098164,1.40364258475,true,BC,,,"20240530",2023_1507,269.54599,9.308,"42"
50.9417493230422,-117.755019748532,"1790",2023,1430,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/09/22,,15.9834871816,18.0647481385,true,BC,,,"20240530",2023_1430,159.121002,38.763001,"42"
49.4193954323561,-117.607927979888,"1791",2023,1445,Agency,Ground survey,Direct from GPS,Human,,,2023/05/03,2023/05/11,,3.37646493185,4.05206552112,true,BC,,,"20240530",2023_1445,,,"42"
53.6564928748994,-121.069646766584,"1792",2023,1230,Agency,Satellite undefined,Manually delineated,Natural,,,2023/07/18,2023/11/14,,13.5526656176,13.5526656176,,BC,,,"20240530",2023_1230,,,"42"
53.5604643839977,-121.757934257216,"1793",2023,1207,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/19,2023/06/12,,36.3550134127,39.8064551412,true,BC,,,"20240530",2023_1207,,,"42"
53.5167175475611,-122.572946496749,"1794",2023,1217,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/07/30,,2.7490549693,3.32538995659,true,BC,,,"20240530",2023_1217,,,"42"
53.6625800735399,-122.158790431189,"1795",2023,1212,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/07/27,,1.81699332355,2.23332264664,true,BC,,,"20240530",2023_1212,,,"42"
53.6730527676484,-122.169262827577,"1796",2023,1229,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/18,2023/07/27,,3.38744453215,4.06473281444,true,BC,,,"20240530",2023_1229,,,"42"
53.6427570885911,-122.305352657203,"1797",2023,749,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/11/19,2023/07/17,2023/10/01,2023/08/22,126.739858652,126.739858652,,BC,,,"20240530",2023_749,323.498505,83.127998,"42"
53.5571706628184,-122.628715106713,"1798",2023,1203,Agency,Ground survey,Direct from GPS,Human,,,2023/04/20,2023/04/25,,16.4172069438,18.5357846423,true,BC,,,"20240530",2023_1203,,,"42"
53.8155754663958,-121.96367894645,"1799",2023,1239,Agency,Undefined,Manually delineated,Natural,,,2023/07/21,2023/10/01,,3.21408008997,3.86453167801,true,BC,,,"20240530",2023_1239,,,"42"
53.8135014358066,-122.025194891218,"1800",2023,1241,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/07/28,,10.7757701098,12.3656105765,true,BC,,,"20240530",2023_1241,,,"42"
54.3019708708638,-120.243116406773,"1801",2023,1541,Agency,Undefined,Manually delineated,Natural,,,2023/06/01,2023/07/06,,23.1216090003,25.7626921898,true,BC,,,"20240530",2023_1541,,,"42"
53.6073791214366,-123.020912149909,"1802",2023,1242,Agency,Undefined,Manually delineated,Natural,,,2023/08/04,2023/09/13,,0.4010492716,0.522533935,true,BC,,,"20240530",2023_1242,,,"42"
53.7620909945532,-122.712385581541,"1803",2023,1204,Agency,Ground survey,Direct from GPS,Human,,,2023/05/02,2023/05/11,,1.73929841216,2.14143342658,true,BC,,,"20240530",2023_1204,,,"42"
53.83387278681,-122.719839528841,"1804",2023,1205,Agency,Ground survey,Direct from GPS,Human,,,2023/05/04,2023/05/04,,1.9433674952,2.38246368934,true,BC,,,"20240530",2023_1205,,,"42"
53.7764022757101,-123.200273448691,"1805",2023,1232,Agency,Undefined,Manually delineated,Natural,,,2023/07/20,2023/07/23,,0.41653878532,0.54192248636,true,BC,,,"20240530",2023_1232,,,"42"
54.5414766773973,-120.687108431127,"1806",2023,1540,Agency,Undefined,Manually delineated,Natural,,,2023/06/03,2023/07/06,,11.0455179076,12.6630698072,true,BC,,,"20240530",2023_1540,,,"42"
54.1598770941148,-122.882017223361,"1807",2023,1248,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/04,2023/08/08,,1.21809254687,1.5204769051,true,BC,,,"20240530",2023_1248,,,"42"
54.7472107345975,-120.779336408378,"1808",2023,1560,Agency,Undefined,Manually delineated,Natural,,,2023/09/23,2023/10/27,,2.0181549472,2.47054667723,true,BC,,,"20240530",2023_1560,,,"42"
54.566344053015,-121.851548593644,"1809",2023,1234,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/21,2023/07/30,,1.3711428769,1.70372236082,true,BC,,,"20240530",2023_1234,,,"42"
54.6126834015948,-121.81754004952,"1810",2023,801,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/21,2023/08/22,2023/07/20,2023/11/14,2023/09/15,398.419473921,398.419473921,,BC,,,"20240530",2023_801,279.00801,52.796999,"42"
54.2331675852736,-123.366261958227,"1811",2023,1231,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/07/30,,8.50392514445,9.84814569248,true,BC,,,"20240530",2023_1231,,,"42"
54.8937438082517,-120.973532454526,"1812",2023,1539,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/21,2023/08/06,,4.5260996636,5.37066126018,true,BC,,,"20240530",2023_1539,274.653992,33.824001,"42"
54.2633216992372,-123.642490097575,"1813",2023,1211,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/05,2023/07/22,,2.28303819941,2.78153867512,true,BC,,,"20240530",2023_1211,,,"42"
54.4738184008311,-123.483687165313,"1814",2023,853,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/08,2023/09/23,2023/07/08,2023/07/24,2023/10/13,35574.7939055,35574.7939055,,BC,,,"20240530",2023_853,660.229004,105.665001,"42"
54.791588297998,-122.694102461801,"1815",2023,1233,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/08/20,,3.4730559383,4.16344977057,true,BC,,,"20240530",2023_1233,,,"42"
54.7233785334561,-123.328598214147,"1816",2023,1218,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/24,,9.92967596827,11.4306953369,true,BC,,,"20240530",2023_1218,492.17749,122.564,"42"
54.9750869257868,-122.626812132864,"1817",2023,899,MAFiMS,Landsat,Processed imagery,Natural,2023/07/11,2023/10/07,2023/07/10,2023/11/14,2023/09/08,761.195189977,761.195189977,,BC,,,"20240530",2023_899,442.743988,121.639999,"42"
54.7658892843693,-123.831478770781,"1818",2023,902,MAFiMS,Landsat,Processed imagery,Natural,2023/07/08,2023/09/23,2023/07/08,,2023/10/08,2974.95127842,2974.95127842,,BC,,,"20240530",2023_902,623.221985,108.822998,"42"
55.3170347918429,-121.820441522341,"1819",2023,1555,Agency,Undefined,Manually delineated,Natural,,,2023/07/13,2023/08/15,,1.15676574084,1.44680712541,true,BC,,,"20240530",2023_1555,,,"42"
55.3581357605951,-122.140370504592,"1820",2023,1552,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/09,2023/08/21,,5.47486312985,6.4489318609,true,BC,,,"20240530",2023_1552,,,"42"
53.6705830916816,-122.143315750977,"1821",2023,1219,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/27,,2.01326022778,2.46478568892,true,BC,,,"20240530",2023_1219,,,"42"
54.0180150094018,-123.436170370726,"1822",2023,1221,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/07/26,,6.54367230141,7.65504274637,true,BC,,,"20240530",2023_1221,,,"42"
54.0923112927043,-122.546662243367,"1823",2023,1206,Agency,Ground survey,Direct from GPS,Human,,,2023/05/05,2023/05/09,,1.15173013207,1.44075142993,true,BC,,,"20240530",2023_1206,,,"42"
53.6699931888711,-120.971469427834,"1824",2023,1213,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/10/01,,6.28217480787,7.36070677634,true,BC,,,"20240530",2023_1213,256.69101,63.178001,"42"
55.410656034673,-121.185976485891,"1825",2023,1558,Agency,Aerial survey,Direct from GPS,Natural,,,2023/09/08,,,16.853645609,19.0092894995,true,BC,,,"20240530",2023_1558,545.677979,69.122002,"42"
53.7148296832127,-123.193937171023,"1826",2023,1223,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/09,2023/07/27,,1.44378233323,1.79041112486,true,BC,,,"20240530",2023_1223,,,"42"
50.9390914536887,-116.468023715405,"1827",2023,788,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/31,2023/08/17,2023/07/30,2023/10/24,2023/09/22,655.005249749,655.005249749,,BC,,,"20240530",2023_788,396.165009,112.674004,"42"
51.0111755931591,-116.376662830571,"1828",2023,732,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/22,2023/08/07,2023/07/21,2023/10/19,2023/08/22,349.118297672,349.118297672,,BC,,,"20240530",2023_732,331.998993,91.172997,"42"
50.8076062513905,-117.289602366267,"1829",2023,795,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/01,2023/08/16,2023/07/30,2023/09/19,2023/09/15,727.995562537,727.995562537,,BC,,,"20240530",2023_795,326.63501,102.508003,"42"
50.77304928427,-117.471293080696,"1830",2023,739,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/07/24,2023/07/20,2023/08/30,2023/08/22,360.619565139,360.619565139,,BC,,,"20240530",2023_739,100.855999,37.902498,"42"
50.9544806406293,-116.948198652698,"1831",2023,1611,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/07/28,,4.49987136353,5.340736358,true,BC,,,"20240530",2023_1611,,,"42"
51.202977119108,-116.757678494195,"1832",2023,735,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/01,2023/08/03,2023/07/21,2023/10/19,2023/08/22,237.803909273,237.803909273,,BC,,,"20240530",2023_735,187.742996,45.574001,"42"
51.3074956860845,-117.345021591504,"1833",2023,2138,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/08/05,2023/07/10,,2023/09/08,1558.29511325,1558.29511325,,PC,GL,,"20240530",2023_2138,242.163506,69.059498,"42"
51.7035601318971,-116.695520043513,"1834",2023,1381,Agency,Aerial survey,Direct from GPS,Human,,,2023/06/10,2023/07/03,,7.41670877326,8.63452808272,true,BC,,,"20240530",2023_1381,138.759003,43.816002,"42"
51.5177262665082,-117.550503572157,"1835",2023,792,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/02,2023/08/17,2023/08/01,2023/10/19,2023/09/07,497.514839145,497.514839145,,BC,,,"20240530",2023_792,376.220001,94.116501,"42"
51.9208987717069,-117.37958670738,"1836",2023,1431,Agency,Satellite undefined,Manually delineated,Natural,,,2023/07/26,2023/10/06,,13.3512816717,13.3512816717,,BC,,,"20240530",2023_1431,390.391998,100.186996,"42"
51.8594143569375,-117.940830737518,"1837",2023,1412,Agency,Aerial survey,Direct from GPS,Natural,2023/08/16,2023/08/16,2023/07/21,2023/10/19,,64.8066820996,69.3939606711,true,BC,,,"20240530",2023_1412,399.449005,97.023003,"42"
51.9197537886833,-118.038542334808,"1838",2023,1396,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/17,2023/10/19,,131.086643958,136.601442699,true,BC,,,"20240530",2023_1396,510.893005,123.115997,"42"
51.1998204752111,-116.093385281828,"1839",2023,2172,Agency,Undefined,Undefined,Human,,,2023/07/19,,,0.19896529073,0.26634254943,true,PC,KO,,"20240530",2023_2172,,,"42"
66.6573308031668,-135.158874666401,"1840",2023,2120,Agency,Landsat,Manually delineated,Undetermined,2023/07/27,2023/07/27,2023/07/30,2023/10/19,,83.1496458092,83.1496458092,,YT,,,"20240530",2023_2120,339.970001,66.174004,"44"
65.6348285009991,-135.068557537572,"1841",2023,921,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/01,2023/08/12,2023/08/05,2023/10/25,2023/08/23,11580.8630038,11580.8630038,,YT,,,"20240530",2023_921,464.110992,111.172997,"44"
65.5490053824144,-135.366525319042,"1842",2023,927,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/09,2023/08/05,2023/10/25,2023/08/23,4890.42211397,4890.42211397,,YT,,,"20240530",2023_927,447.557007,105.335999,"44"
64.6080673902917,-139.754301352912,"1843",2023,971,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/07,2023/07/29,2023/10/13,2023/09/07,690.728566313,690.728566313,,YT,,,"20240530",2023_971,450.036499,102.568001,"45"
64.1366646461046,-137.832640287018,"1844",2023,966,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/02,2023/08/07,2023/08/03,2023/10/13,2023/09/02,678.85462752,678.85462752,,YT,,,"20240530",2023_966,412.232499,93.577,"45"
64.1839220883631,-134.915496448182,"1845",2023,948,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/08/02,2023/08/09,2023/08/05,2023/10/27,2023/08/23,4669.40141741,4669.40141741,,YT,,,"20240530",2023_948,460.527512,100.122002,"45"
65.3992432853796,-136.881000243527,"1846",2023,2110,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/08,2023/07/30,2023/10/13,2023/08/30,2490.77675739,2490.77675739,,YT,,,"20240530",2023_2110,450.786011,108.942001,"45"
65.2876271665775,-136.457689638186,"1847",2023,945,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/07,2023/07/30,2023/10/13,2023/08/26,715.488538251,715.488538251,,YT,,,"20240530",2023_945,438.790009,101.237999,"45"
64.93421992457,-135.807758732375,"1848",2023,2118,Agency,Landsat,Manually delineated,Undetermined,2023/07/16,2023/08/12,2023/07/18,2023/10/27,,4873.21436243,4873.21436243,,YT,,,"20240530",2023_2118,433.044006,99.856003,"45"
65.3856386976662,-138.766794912351,"1849",2023,2096,Agency,Landsat,Manually delineated,Natural,2023/07/30,2023/08/01,2023/08/13,2023/10/13,,114.231145273,114.231145273,,YT,,,"20240530",2023_2096,443.38501,96.736,"45"
65.9105051416603,-138.077640355211,"1850",2023,951,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/08,2023/07/30,2023/10/13,2023/08/30,3212.86876881,3212.86876881,,YT,,,"20240530",2023_951,442.925995,91.956001,"45"
65.3106207770755,-136.65729694113,"1851",2023,2084,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/31,2023/08/01,2023/08/15,2023/10/13,2023/08/30,102.965547673,102.965547673,,YT,,,"20240530",2023_2084,398.893509,84.943501,"45"
65.5649142381501,-137.010536663931,"1852",2023,2119,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/07/28,2023/07/30,2023/10/13,2023/08/30,74.249994935,74.249994935,,YT,,,"20240530",2023_2119,387.026993,80.385002,"45"
65.3769365538903,-136.596239171671,"1853",2023,2106,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/07/28,2023/07/30,2023/10/13,2023/08/30,312.556109703,312.556109703,,YT,,,"20240530",2023_2106,377.294006,78.622002,"45"
65.436401153899,-136.648356574175,"1854",2023,2087,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/07/31,2023/07/30,2023/10/13,2023/08/30,174.969247828,174.969247828,,YT,,,"20240530",2023_2087,384.671997,80.517998,"45"
64.5586862752198,-140.319081331786,"1855",2023,973,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/08/06,2023/08/07,2023/08/08,2023/10/13,2023/09/15,235.93498656,235.93498656,,YT,,,"20240530",2023_973,495.563004,120.597,"45"
65.5566274255894,-136.669526471107,"1856",2023,2098,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/07/28,2023/07/30,2023/10/13,2023/08/30,334.181744114,334.181744114,,YT,,,"20240530",2023_2098,388.977005,80.362,"45"
65.5692073250449,-138.109124998635,"1857",2023,952,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/31,2023/08/07,2023/07/29,2023/10/13,2023/08/30,450.587485051,450.587485051,,YT,,,"20240530",2023_952,440.421997,94.655998,"45"
65.5242415548385,-137.039329068206,"1858",2023,2113,MAFiMS,Sentinel-2,Processed imagery,Undetermined,,,2023/07/30,2023/10/13,2023/08/30,75.3888282491,75.3888282491,,YT,,,"20240530",2023_2113,462.649994,111.482002,"45"
65.4742860249402,-138.139390341555,"1859",2023,955,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023/06/09,2023/10/13,2023/08/30,358.795037894,358.795037894,,YT,,,"20240530",2023_955,426.388993,91.598,"45"
64.2778111540216,-137.143165336832,"1860",2023,2104,Agency,Landsat,Manually delineated,Undetermined,2023/07/31,2023/07/31,2023/08/06,2023/10/27,,25.2224759363,25.2224759363,,YT,,,"20240530",2023_2104,373.247986,76.341003,"45"
64.6805170843568,-139.980952102682,"1861",2023,2115,Agency,Landsat,Manually delineated,Undetermined,,,2023/07/29,2023/10/13,,147.282997697,147.282997697,,YT,,,"20240530",2023_2115,,,"45"
63.4967188004493,-130.71225033743,"1862",2023,917,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/30,2023/08/02,,,2023/08/22,255.78444546,255.78444546,,YT,,,"20240530",2023_917,370.243988,79.252998,"45"
62.8201446731636,-130.946413320671,"1863",2023,2090,Agency,Landsat,Manually delineated,Undetermined,2023/07/23,2023/07/23,2023/07/23,2023/09/29,,77.3891104787,77.3891104787,,YT,,,"20240530",2023_2090,376.343002,87.146,"45"
65.8680557808752,-137.09567249091,"1864",2023,941,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/08/05,2023/08/10,2023/07/29,2023/10/13,2023/08/26,501.809489616,501.809489616,,YT,,,"20240530",2023_941,456.722992,106.282997,"45"
65.991647783193,-137.543479911941,"1865",2023,942,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/26,2023/08/12,2023/07/27,2023/10/13,2023/08/23,19555.8745816,19555.8745816,,YT,,,"20240530",2023_942,475.494995,111.393997,"45"
66.3951089514406,-136.699859848373,"1866",2023,925,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/26,2023/08/12,,,2023/08/30,4734.06252994,4734.06252994,,YT,,,"20240530",2023_925,411.960999,91.584999,"45"
66.775860312517,-136.856781987694,"1867",2023,2086,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/28,2023/08/14,2023/07/30,2023/10/19,2023/09/27,11487.184962,11487.184962,,YT,,,"20240530",2023_2086,382.634003,83.227497,"45"
67.026681612117,-136.553520724055,"1868",2023,916,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/30,2023/08/14,2023/08/14,2023/10/19,2023/09/22,7106.44970216,7106.44970216,,YT,,,"20240530",2023_916,390.393494,86.218502,"45"
66.8291981824205,-137.332498795769,"1869",2023,923,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/09,2023/08/14,2023/07/30,2023/10/19,2023/09/30,8534.48996251,8534.48996251,,YT,,,"20240530",2023_923,376.341003,81.580002,"45"
67.2707682857124,-137.712512975518,"1870",2023,918,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/27,2023/07/31,2023/07/30,2023/10/19,2023/08/15,909.345469138,909.345469138,,YT,,,"20240530",2023_918,399.572495,81.166,"45"
67.5336851735943,-138.379981036169,"1871",2023,919,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/08/17,2023/07/11,2023/10/19,2023/09/15,4189.60549044,4189.60549044,,YT,,,"20240530",2023_919,472.714996,100.815502,"45"
67.3274336942112,-139.87736795791,"1872",2023,938,MAFiMS,Landsat,Processed imagery,Natural,2023/07/30,2023/08/08,2023/07/30,2023/10/19,2023/09/15,3576.79333465,3576.79333465,,YT,,,"20240530",2023_938,540.186005,110.509503,"45"
67.940233241781,-138.662326538273,"1873",2023,914,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/16,2023/07/30,2023/11/16,2023/09/08,58462.4591455,58462.4591455,,YT,,,"20240530",2023_914,459.487,92.532997,"45"
67.7072568395834,-139.878794356738,"1874",2023,930,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/29,2023/08/07,,,2023/08/16,351.725896269,351.725896269,,YT,,,"20240530",2023_930,527.648498,105.432503,"45"
67.7837742504538,-140.265117864978,"1875",2023,929,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/27,2023/08/18,2023/07/30,2023/11/16,2023/09/15,5188.0431476,5188.0431476,,YT,,,"20240530",2023_929,538.847504,107.492501,"45"
67.3439481480018,-139.445363885716,"1876",2023,2081,Agency,Landsat,Manually delineated,Undetermined,2023/07/30,2023/07/30,2023/07/30,2023/10/19,,16.0472767671,16.0472767671,,YT,,,"20240530",2023_2081,483.395996,96.754997,"45"
66.2575659601878,-138.9473616689,"1877",2023,950,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/29,2023/08/22,2023/07/30,2023/10/19,2023/09/15,14355.5171914,14355.5171914,,YT,,,"20240530",2023_950,526.192993,120.495003,"45"
66.1507993662119,-139.227406772818,"1878",2023,2117,Agency,Landsat,Manually delineated,Undetermined,2023/07/29,2023/07/29,2023/07/30,2023/10/19,,76.8985913868,76.8985913868,,YT,,,"20240530",2023_2117,470.772003,93.569,"45"
68.3965669868806,-138.799091534915,"1879",2023,2140,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/29,2023/08/01,2023/07/30,,2023/08/15,447.241539371,447.241539371,,PC,VU,,"20240530",2023_2140,387.296997,86.974999,"45"
67.5314563283648,-139.715293721532,"1880",2023,2099,Agency,Landsat,Manually delineated,Natural,2023/08/02,2023/08/07,2023/07/30,2023/11/16,,416.310850223,416.310850223,,YT,,,"20240530",2023_2099,554.117004,119.059998,"45"
67.3865368803406,-140.287838441025,"1881",2023,2082,Agency,Landsat,Manually delineated,Undetermined,2023/07/26,2023/07/26,2023/07/30,2023/10/19,,138.185087952,138.185087952,,YT,,,"20240530",2023_2082,502.841003,93.370003,"45"
63.7551625450641,-132.326364208982,"1882",2023,926,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/07/28,2023/07/24,2023/10/27,2023/08/08,491.17773867,491.17773867,,YT,,,"20240530",2023_926,328.444,67.844002,"45"
64.1806788589119,-132.784854257041,"1883",2023,922,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/08/29,2023/07/24,2023/10/27,2023/08/27,8813.22308708,8813.22308708,,YT,,,"20240530",2023_922,368.984985,83.755997,"45"
64.1198848029752,-133.522110846146,"1884",2023,935,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/22,2023/08/06,2023/07/24,2023/10/27,2023/08/22,401.141721346,401.141721346,,YT,,,"20240530",2023_935,365.358002,81.667,"45"
65.4091110624253,-133.367297552057,"1885",2023,915,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/09,2023/08/05,2023/10/27,2023/08/30,1866.12933449,1866.12933449,,YT,,,"20240530",2023_915,431.799011,101.603996,"45"
65.3228826913274,-134.713879492438,"1886",2023,924,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/08/08,2023/07/24,2023/10/27,2023/08/30,6918.94628506,6918.94628506,,YT,,,"20240530",2023_924,448.890015,102.231003,"45"
65.3897854444699,-135.591681610773,"1887",2023,2105,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/08,2023/08/05,2023/10/27,2023/08/07,1418.06854673,1418.06854673,,YT,,,"20240530",2023_2105,406.730011,87.718002,"45"
65.4247750928991,-135.909235679705,"1888",2023,936,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/09,2023/08/03,2023/10/27,2023/09/07,6956.38668035,6956.38668035,,YT,,,"20240530",2023_936,454.794006,109.5,"45"
65.681637387464,-135.893817578426,"1889",2023,928,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/08/02,2023/08/10,2023/08/05,2023/10/25,2023/08/25,4141.58298911,4141.58298911,,YT,,,"20240530",2023_928,450.490509,108.189499,"45"
65.8050907981765,-136.11840823988,"1890",2023,931,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/30,2023/08/09,2023/08/03,2023/10/13,2023/08/31,486.896690809,486.896690809,,YT,,,"20240530",2023_931,446.834991,108.391998,"45"
66.0313536183086,-135.634593420136,"1891",2023,920,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/26,2023/08/12,2023/07/30,2023/10/19,2023/08/23,10327.9272715,10327.9272715,,YT,,,"20240530",2023_920,411.315002,96.969002,"45"
65.0239752324509,-134.836565573068,"1892",2023,933,MAFiMS,Landsat,Processed imagery,Undetermined,2023/07/29,2023/08/08,2023/08/05,2023/10/27,2023/09/08,481.950066074,481.950066074,,YT,,,"20240530",2023_933,451.816986,104.627998,"45"
64.2697321645257,-134.24005136521,"1893",2023,940,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/08/06,2023/08/09,2023/08/08,2023/10/27,2023/08/30,533.494629131,533.494629131,,YT,,,"20240530",2023_940,471.93399,102.720001,"45"
61.3802032519127,-139.117895709959,"1894",2023,2083,Agency,Satellite hotspots,Manually delineated,Human,2023/05/17,2023/05/17,2023/05/15,2023/05/22,,399.86795926,399.138709139,true,YT,,,"20240530",2023_2083,151.362503,38.140501,"46"
63.4299662378473,-140.403990433052,"1895",2023,978,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/23,2023/07/29,2023/07/24,2023/10/13,2023/08/08,434.568710283,434.568710283,,YT,,,"20240530",2023_978,394.528,70.4505,"46"
63.6855999855866,-140.367885473497,"1896",2023,977,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/04,2023/08/24,2023/08/04,2023/10/13,2023/09/15,327.293210805,327.293210805,,YT,,,"20240530",2023_977,468.9375,106.043499,"46"
